Holy-Bible---English---STEPBible-Amalgamant---Standard-Edition.toml	STEPBible, Amalgamant	STEPBible, Amalgamant	English	English	4619773
Holy-Bible---English---STEPBible-Concordant---Standard-Edition.toml	STEPBible, Concordant	STEPBible, Concordant	English	English	4946179
Holy-Bible---English---Syriac-Peshitta-Etheridge---Standard-Edition.toml	Syriac Peshitta Etheridge	Syriac Peshitta Etheridge	English	English	1007244
Holy-Bible---English---Syriac-Peshitta-Murdock---Standard-Edition.toml	Syriac Peshitta Murdock	Syriac Peshitta Murdock	English	English	1005397
Holy-Bible---English---Text-Critical---Standard-Edition.toml	Boyd Text-Critical English NT	Boyd Text-Critical English NT	English	English	1003192
Holy-Bible---English---Trans-Trans---Standard-Edition.toml	Translation for Translators	Translation for Translators	English	English	5862607
Holy-Bible---English---Twentieth-Century-NT---Standard-Edition.toml	Twentieth Century New Testament	Twentieth Century New Testament	English	English	1066382
Holy-Bible---English---Tyndale-Bible---Standard-Edition.toml	Tyndale Genesis, New Testament	Tyndale Genesis, New Testament	English	English	1804195
Holy-Bible---English---Unlocked-Literal-Bible---Standard-Edition.toml	Unlocked Literal Bible	Unlocked Literal Bible	English	English	4249895
Holy-Bible---English---Webster-Bible---Standard-Edition.toml	Webster Bible	Webster Bible	English	English	4311367
Holy-Bible---English---Webster-Bible-Revised---Standard-Edition.toml	Webster Version, Revised	Webster Version, Revised	English	English	4274094
Holy-Bible---English---Weymouth-NT---Standard-Edition.toml	Weymouth New Testament	Weymouth New Testament	English	English	1073369
Holy-Bible---English---World-English-Bible---Standard-Edition.toml	World English Bible	World English Bible	English	English	4182923
Holy-Bible---English---World-English-Bible-British-Edition---Standard-Edition.toml	World English Bible, British	World English Bible, British	English	English	4198978
Holy-Bible---English---World-English-Bible-Updated---Standard-Edition.toml	World English Bible Updated	World English Bible Updated	English	English	4193898
Holy-Bible---English---World-Messianic-Bible---Standard-Edition.toml	World Messianic Bible	World Messianic Bible	English	English	4197176
Holy-Bible---English---World-Messianic-Bible-British-Edition---Standard-Edition.toml	World Messianic Bible, British	World Messianic Bible, British	English	English	4202279
Holy-Bible---English---Worsley-Bible---Standard-Edition.toml	John Worsley New Testament	John Worsley New Testament	English	English	984937
Holy-Bible---English---Wycliffe-Bible---Standard-Edition.toml	Wycliffe Bible	Wycliffe Bible	English	English	4325734
Holy-Bible---English---Youngs-Literal-Translation---Standard-Edition.toml	Young's Literal Translation	Young's Literal Translation	English	English	4330305
Holy-Bible---Esperanto---Esperanto-Bible---Standard-Edition.toml	Esperanto London Bible	Esperanto London Bible	Esperanto	Esperanto	4010025
Holy-Bible---Estonian---Contemporary---Standard-Edition.toml	Estonian Modern Bible	Pühakiri Kaasaegses Eesti Keeles	Estonian	Eesti	942665
Holy-Bible---Estonian---For-All---Standard-Edition.toml	Estonian Bible	Piibel Kõigile	Estonian	Eesti	506460
Holy-Bible---Etulo---Etulo-Bible---Standard-Edition.toml	Etulo Bible	Utur Bible	Etulo	Utur	1070506
Holy-Bible---Ewe---Word-of-Life---Standard-Edition.toml	Éwé Bible	Biblia Agbenya La	Ewe	Eʋegbe	4279596
Holy-Bible---Falam---Falam-Chin-Bible---Standard-Edition.toml	Falam Chin Bible	Thukam Thar Lente Ṭon	Chin, Falam	Lai	91350
Holy-Bible---Finnish---Finnish-Bible---Standard-Edition.toml	Finnish Bible 1776	Finnish Bible 1776	Finnish	Suomen Kieli	4430357
Holy-Bible---Finnish---Finnish-Pyha-Raamattu---Standard-Edition.toml	Finnish Pyha Raamattu 1933/1938	Finnish Pyha Raamattu 1933/1938	Finnish	Suomen Kieli	4375394
Holy-Bible---Finnish---Open-Living-News---Standard-Edition.toml	Finnish Open Living News	Suomi Avoin Elävä Uutinen	Finnish	Suomen Kieli	1096254
Holy-Bible---Flemish---Flemish-De-Jonge-Bible---Standard-Edition.toml	New Testament, Nicolaas De Jonge	Het Vlaams Nieuwe Testament	Flemish	Vlaams	1029350
Holy-Bible---French---Bonnet-Bovet-Bible---Standard-Edition.toml	Annotated Bible, Bonnet and Bovet	La Bible Annotée de Bonnet et Bovet	French	Français	4514791
Holy-Bible---French---Free-for-the-World---Standard-Edition.toml	French Free Holy Bible for the World	Sainte Bible Libre Pour le Monde	French	Français	4381682
Holy-Bible---French---French-Crampon-Bible---Standard-Edition.toml	Augustin Crampon Bible	La Bible Augustin Crampon	French	Français	4496796
Holy-Bible---French---French-Crampon-Bible-New---Standard-Edition.toml	New Augustin Crampon Bible	Sainte Bible néo-Crampon Libre	French	Français	4491131
Holy-Bible---French---French-Darby-Bible---Standard-Edition.toml	French John Nelson Darby	Française John Nelson Darby	French	Français	4570645
Holy-Bible---French---French-Khan-Bible---Standard-Edition.toml	Zadoc Khan Bible	La Bible de Zadoc Khan	French	Français	3455661
Holy-Bible---French---French-LXX---Standard-Edition.toml	Translation of the LXX by P. GIGUET	Traduction de la LXX par P. GIGUET	French	Français	3401980
Holy-Bible---French---French-LXX-TheoTex---Standard-Edition.toml	LXX by P. GIGUET, TheoTex	Traduction de la LXX par P. GIGUET	French	Français	3447067
Holy-Bible---French---French-Louis-Segond-1910-Bible---Standard-Edition.toml	Louis Segond French Bible 1910	Louis Segond French Bible 1910	French	Français	4469873
Holy-Bible---French---French-Martin---Standard-Edition.toml	French Martin Bible	Bible Française Martin	French	Français	4685653
