Holy-Bible---Coptic---Sahidic-Coptic-Horner---Standard-Edition.txt	Coptic Sahidic NT: Horner	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	2024341
Holy-Bible---Croatian---Croatian-Bible---Standard-Edition.txt	Croatian Bible	Hrvatski Biblija	Croatian	Hrvatski	3495007
Holy-Bible---Croatian---Croatian-Open-Bible---Standard-Edition.txt	Croatian Open Bible	Open Knjiga O Kristu	Croatian	Hrvatski	879845
Holy-Bible---Cung---Chung-Bible---Standard-Edition.txt	Chung Bible	Kiŋwakti ki Nyɔ Miŋkaiŋ Mifiaŋ	Cung	Chung	1387769
Holy-Bible---Czech---Czech-Bible-Kralicka---Standard-Edition.txt	Czech Bible Kralicka 1613	Czech Bible Kralicka 1613	Czech	Čeština	3967985
Holy-Bible---Czech---Kralicka---Standard-Edition.txt	Czech Kralická Bible 1613	Bible Kralická 1613	Czech	Čeština	3982393
Holy-Bible---Czech---Living-Bible---Standard-Edition.txt	Czech Living New Testament	Open Slovo Na Cestu	Czech	Čeština	930916
Holy-Bible---Danish---Danish-1871-1907---Standard-Edition.txt	Danish Bible OT1871 / NT1907	Dansk Bibel	Danish	Dansk	3985636
Holy-Bible---Danish---Danish-1931-1907---Standard-Edition.txt	Danish Bible OT1931 / NT1907	Dansk Bibel	Danish	Dansk	3756879
Holy-Bible---Danish---Danish-Bible---Standard-Edition.txt	Danish Bible	Dansk Bibel	Danish	Dansk	3739852
Holy-Bible---Dawro---Dawuro-Bible---Standard-Edition.txt	Dawuro Bible, Ethiopian (Latin)	Geeshsha Mas'aafaa	Dawro	Dawro	4725303
Holy-Bible---Desiya---Desiya-Bible---Standard-Edition.txt	Desiya New Testament	ସତିଅର୍‌ ବାଟ୍‌	Desiya	ଦେଶିଆ	3101253
Holy-Bible---Dhanki---Dhanki-Devanagari-Bible---Standard-Edition.txt	Dhanki Devanagari Bible	परमेश्वरन सत्य वचन	Dhanki	Dhanki	4467786
Holy-Bible---Dholuo---Dholuo-Bible---Standard-Edition.txt	Dholuo Bible	Moting’o Loko Manyien	Dholuo	Dholuo	3869722
Holy-Bible---Dombe---Dombe-Bible---Standard-Edition.txt	Dombe Bible	Dombe Bible	Dombe	Dombe	976600
Holy-Bible---Dongxiang---Donxian-Bible---Standard-Edition.txt	Dongxiang Santa Bible	Hudani Kielien	Dongxiang	Santa	874026
Holy-Bible---Dutch---Canisiusvertaling---Standard-Edition.txt	Dutch Petrus Canisius Translation	Nederlandse Petrus Canisiusvertaling Bijbel	Dutch	Nederlandse	4114789
Holy-Bible---Dutch---Leuvense-Bible---Standard-Edition.txt	Leuvense Bible	Leuvense Bijbel	Dutch	Nederlandse	4773586
Holy-Bible---Dutch---Schrift---Standard-Edition.txt	Dutch Holy Bible	De Heilige Schrift 1917	Dutch	Nederlandse	4414289
Holy-Bible---Dutch---Statenvertaling---Standard-Edition.txt	Dutch States Translation	Nederlandse Statenvertaling Bijbel	Dutch	Nederlandse	4417141
Holy-Bible---Duya---Duya-Bible---Standard-Edition.txt	Idun Duya Bible	Ibibemuwe-Num Iyiki Ifa Ru Dũya	Idun	Dũya	1121099
Holy-Bible---Ekajuk---Ekajuk-Bible---Standard-Edition.txt	Kajuk Bible	Ekajuk Bible	Kajuk	Ekajuk	2226240
Holy-Bible---English---A-Conservative-Version---Standard-Edition.txt	A Conservative Version	A Conservative Version	English	English	4185460
Holy-Bible---English---Aionian-Bible---Standard-Edition.txt	Aionian Bible	Aionian Bible	English	English	4126311
Holy-Bible---English---American-Standard-Version-1901---Standard-Edition.txt	American Standard Version 1901	American Standard Version 1901	English	English	4252063
Holy-Bible---English---Anderson-Bible---Standard-Edition.txt	Anderson New Testament 1864	Anderson New Testament 1864	English	English	973462
Holy-Bible---English---Berean-Standard---Standard-Edition.txt	Berean Standard Bible	Berean Standard Bible	English	English	3971588
Holy-Bible---English---Bible-in-Basic-English---Standard-Edition.txt	Bible in Basic English	Bible in Basic English	English	English	4267876
Holy-Bible---English---Brenton-English-Septuagint---Standard-Edition.txt	Brenton English Septuagint	Brenton English Septuagint	English	English	3272050
Holy-Bible---English---British-English-Septuagint-2012---Standard-Edition.txt	British English Septuagint 2012	British English Septuagint 2012	English	English	3270070
Holy-Bible---English---Catholic-Public-Domain---Standard-Edition.txt	Catholic Public Domain Version	Catholic Public Domain Version	English	English	4421726
Holy-Bible---English---Darby-Translation---Standard-Edition.txt	Darby Translation	Darby Translation	English	English	4200922
Holy-Bible---English---Douay-Rheims-1899---Standard-Edition.txt	Douay-Rheims 1899	Douay-Rheims 1899	English	English	4158737
Holy-Bible---English---Family-35-NT---Standard-Edition.txt	Family 35 New Testament	Family 35 New Testament	English	English	979837
Holy-Bible---English---Free-Bible-Version---Standard-Edition.txt	Free Bible Version	Free Bible Version	English	English	4082912
Holy-Bible---English---Geneva-Bible---Standard-Edition.txt	Geneva Bible	Geneva Bible	English	English	4277233
Holy-Bible---English---Godbey-Bible---Standard-Edition.txt	Godbey New Testament	Godbey New Testament	English	English	961952
Holy-Bible---English---Gods-Living-Word---Standard-Edition.txt	God's Living Word	God's Living Word	English	English	119378
Holy-Bible---English---Haweis-Bible---Standard-Edition.txt	Haweis New Testament	Haweis New Testament	English	English	998590
Holy-Bible---English---Jewish-Bible---Standard-Edition.txt	Jewish Bible in English	Jewish Bible in English	English	English	3281056
Holy-Bible---English---King-James-Version---Standard-Edition.txt	King James Version	King James Version	English	English	4282743
Holy-Bible---English---King-James-Version-American---Standard-Edition.txt	King James Version, American	King James Version, American	English	English	4189379
Holy-Bible---English---King-James-Version-Cambridge---Standard-Edition.txt	King James Version, Cambridge	King James Version, Cambridge	English	English	4235562
Holy-Bible---English---King-James-Version-Restored-Name---Standard-Edition.txt	King James Version, Restored	King James Version, Restored	English	English	4224341
Holy-Bible---English---King-James-Version-Revised---Standard-Edition.txt	King James Version, Revised	King James Version, Revised	English	English	4213752
Holy-Bible---English---King-James-Version-Updated---Standard-Edition.txt	King James Version, Updated	King James Version, Updated	English	English	4253430
Holy-Bible---English---LXX2012-U-S-English---Standard-Edition.txt	LXX: Septuagint, English 2012	LXX: Septuagint, English 2012	English	English	3267619
Holy-Bible---English---Leeser-Tanakh---Standard-Edition.txt	Leeser Tanakh Old Testament	Leeser Tanakh Old Testament	English	English	3403269
Holy-Bible---English---Literal-Standard---Standard-Edition.txt	Literal Standard Version	Literal Standard Version	English	English	4205661
Holy-Bible---English---Living-Oracles-NT---Standard-Edition.txt	Living Oracles NT	Living Oracles NT	English	English	954731
Holy-Bible---English---Majority-Standard-Bible---Standard-Edition.txt	Majority Standard Bible	Majority Standard Bible	English	English	3984095
Holy-Bible---English---Montgomery-NT---Standard-Edition.txt	Montgomery New Testament	Montgomery New Testament	English	English	979033
Holy-Bible---English---New-Heart-Aramaic---Standard-Edition.txt	New Heart English Bible, Aramaic	New Heart English Bible, Aramaic	English	English	4143943
Holy-Bible---English---New-Heart-Jehovah---Standard-Edition.txt	New Heart English Bible, Jehovah	New Heart English Bible, Jehovah	English	English	4135182
Holy-Bible---English---New-Heart-Jesus-Messiah---Standard-Edition.txt	New Heart English Bible, Messiah	New Heart English Bible, Messiah	English	English	4141655
Holy-Bible---English---New-Heart-Messianic---Standard-Edition.txt	New Heart English Bible, Yeshua	New Heart English Bible, Yeshua	English	English	4143225
Holy-Bible---English---New-Heart-Standard---Standard-Edition.txt	New Heart English Bible, Standard	New Heart English Bible, Standard	English	English	4140562
Holy-Bible---English---New-Heart-YHWH---Standard-Edition.txt	New Heart English Bible, YHWH	New Heart English Bible, YHWH	English	English	4115011
