Holy-Bible---English---New-Heart-Jesus-Messiah---Standard-Edition.tar	New Heart English Bible, Messiah	New Heart English Bible, Messiah	English	English	4280320
Holy-Bible---English---New-Heart-Messianic---Standard-Edition.tar	New Heart English Bible, Yeshua	New Heart English Bible, Yeshua	English	English	4280320
Holy-Bible---English---New-Heart-Standard---Standard-Edition.tar	New Heart English Bible, Standard	New Heart English Bible, Standard	English	English	4280320
Holy-Bible---English---New-Heart-YHWH---Standard-Edition.tar	New Heart English Bible, YHWH	New Heart English Bible, YHWH	English	English	4249600
Holy-Bible---English---Noyes---Standard-Edition.tar	Noyes Bible	Noyes Bible	English	English	2375680
Holy-Bible---English---One-Unity-Resource-Bible---Standard-Edition.tar	One Unity Resource Bible	One Unity Resource Bible	English	English	2027520
Holy-Bible---English---Open-English-Bible-Commonwealth---Standard-Edition.tar	Open English Bible, Commonwealth	Open English Bible, Commonwealth	English	English	1515520
Holy-Bible---English---Open-English-Bible-US---Standard-Edition.tar	Open English Bible, US	Open English Bible, US	English	English	1515520
Holy-Bible---English---Orthodox-Jewish-Bible---Standard-Edition.tar	The Orthodox Jewish Bible	Tanakh and B'rit Chadasha	English	English	4751360
Holy-Bible---English---Revised-Version---Standard-Edition.tar	Revised Version 1895	Revised Version 1895	English	English	4392960
Holy-Bible---English---Rotherham-Bible---Standard-Edition.tar	Rotherham Emphasized Bible	Rotherham Emphasized Bible	English	English	4648960
Holy-Bible---English---STEPBible-Amalgamant---Standard-Edition.tar	STEPBible, Amalgamant	STEPBible, Amalgamant	English	English	4689920
Holy-Bible---English---STEPBible-Concordant---Standard-Edition.tar	STEPBible, Concordant	STEPBible, Concordant	English	English	5017600
Holy-Bible---English---Syriac-Peshitta-Etheridge---Standard-Edition.tar	Syriac Peshitta Etheridge	Syriac Peshitta Etheridge	English	English	1034240
Holy-Bible---English---Syriac-Peshitta-Murdock---Standard-Edition.tar	Syriac Peshitta Murdock	Syriac Peshitta Murdock	English	English	1034240
Holy-Bible---English---Text-Critical---Standard-Edition.tar	Boyd Text-Critical English NT	Boyd Text-Critical English NT	English	English	1034240
Holy-Bible---English---Trans-Trans---Standard-Edition.tar	Translation for Translators	Translation for Translators	English	English	5928960
