Holy-Bible---Flemish---Flemish-De-Jonge-Bible---Standard-Edition.sqlite	New Testament, Nicolaas De Jonge	Het Vlaams Nieuwe Testament	Flemish	Vlaams	1134592
Holy-Bible---French---Bonnet-Bovet-Bible---Standard-Edition.sqlite	Annotated Bible, Bonnet and Bovet	La Bible Annotée de Bonnet et Bovet	French	Français	4935680
Holy-Bible---French---Free-for-the-World---Standard-Edition.sqlite	French Free Holy Bible for the World	Sainte Bible Libre Pour le Monde	French	Français	4796416
Holy-Bible---French---French-Crampon-Bible---Standard-Edition.sqlite	Augustin Crampon Bible	La Bible Augustin Crampon	French	Français	4919296
Holy-Bible---French---French-Crampon-Bible-New---Standard-Edition.sqlite	New Augustin Crampon Bible	Sainte Bible néo-Crampon Libre	French	Français	4911104
Holy-Bible---French---French-Darby-Bible---Standard-Edition.sqlite	French John Nelson Darby	Française John Nelson Darby	French	Français	4997120
Holy-Bible---French---French-Khan-Bible---Standard-Edition.sqlite	Zadoc Khan Bible	La Bible de Zadoc Khan	French	Français	3772416
Holy-Bible---French---French-LXX---Standard-Edition.sqlite	Translation of the LXX by P. GIGUET	Traduction de la LXX par P. GIGUET	French	Français	3719168
Holy-Bible---French---French-LXX-TheoTex---Standard-Edition.sqlite	LXX by P. GIGUET, TheoTex	Traduction de la LXX par P. GIGUET	French	Français	3768320
Holy-Bible---French---French-Louis-Segond-1910-Bible---Standard-Edition.sqlite	Louis Segond French Bible 1910	Louis Segond French Bible 1910	French	Français	4886528
Holy-Bible---French---French-Martin---Standard-Edition.sqlite	French Martin Bible	Bible Française Martin	French	Français	5120000
Holy-Bible---French---French-Oltramare-Bible---Standard-Edition.sqlite	New Testament, Oltramare	Nouveau Testament, Oltramare	French	Français	1196032
Holy-Bible---French---French-Ostervald-Bible---Standard-Edition.sqlite	Ostervald French Bible	Ostervald French Bible	French	Français	4866048
Holy-Bible---French---French-Perret-Gentil-Rilliet---Standard-Edition.sqlite	Perret-Gentil and Rilliet Bible	Bible Perret-Gentil et Rilliet	French	Français	4878336
Holy-Bible---French---French-Stapfer-Bible---Standard-Edition.sqlite	Stapher New Testament	Nouveau Testament de Stapfer	French	Français	1187840
Holy-Bible---French---French-Synodale-Bible---Standard-Edition.sqlite	Synodal New Testament and Psalms	Nouveau Testament et Psaumes, Synodale	French	Français	1478656
Holy-Bible---French---Geneva-Bible---Standard-Edition.sqlite	French Geneva Bible	Le Bible de Genève	French	Français	1208320
Holy-Bible---French---Vulgate-Glaire---Standard-Edition.sqlite	Glaire French Vulgate	French Vulgate Glaire	French	Français	5042176
Holy-Bible---Gamit---Gamit-Bible---Standard-Edition.sqlite	Gamit Bible	ગામીત નોવો કરાર	Gamit	Gamit	3133440
Holy-Bible---Gamo---Gamo-Bible---Standard-Edition.sqlite	Gamo Bible (Ethiopic)	ጌሻ ማጻፋ	Gamo	Gamotso	6189056
Holy-Bible---Gamo---Gamo-Bible-Latin---Standard-Edition.sqlite	Gamo Bible (Latin)	Geeshsha Mexaafa	Gamo	Gamotso	4579328
